userName,content,appVersion,content_clean,tokenized,filtered_tokens,stopwords_removed,stemmed_tokens,slang_replaced,label
Qanita Azmi,gj... pas jadi tim merah kalah mlu tapi pas biru menang mulu... knp harus tim merah yang kalah Mulu..?,10.5.1.12,gj... pas jadi tim merah kalah mlu tapi pas biru menang mulu... knp harus tim merah yang kalah mulu..?,"['gj', '...', 'pas', 'jadi', 'tim', 'merah', 'kalah', 'mlu', 'tapi', 'pas', 'biru', 'menang', 'mulu', '...', 'knp', 'harus', 'tim', 'merah', 'yang', 'kalah', 'mulu', '..', '?']","['gj', 'pas', 'jadi', 'tim', 'merah', 'kalah', 'mlu', 'tapi', 'pas', 'biru', 'menang', 'mulu', 'knp', 'harus', 'tim', 'merah', 'yang', 'kalah', 'mulu']","['gj', 'merah', 'kalah', 'mlu', 'biru', 'menang', 'knp', 'merah', 'kalah']","['gj', 'pas', 'jadi', 'tim', 'merah', 'kalah', 'mlu', 'tapi', 'pas', 'biru', 'menang', 'mulu', 'knp', 'harus', 'tim', 'merah', 'yang', 'kalah', 'mulu']","['gj', 'pas', 'jadi', 'team', 'merah', 'kalah', 'mlu', 'tapi', 'pas', 'biru', 'menang', 'mulu', 'knp', 'harus', 'team', 'merah', 'yang', 'kalah', 'mulu']",negative
Dea Nanda,Game yang terbaik di seluruh dunia,,game yang terbaik di seluruh dunia,"['game', 'yang', 'terbaik', 'di', 'seluruh', 'dunia']","['game', 'yang', 'terbaik', 'di', 'seluruh', 'dunia']","['baik', 'seluruh', 'dunia']","['game', 'yang', 'baik', 'di', 'seluruh', 'dunia']","['game', 'yang', 'baik', 'di', 'seluruh', 'dunia']",positive
Muhammad Nasir,barang nya bagus sekali,,barang nya bagus sekali,"['barang', 'nya', 'bagus', 'sekali']","['barang', 'nya', 'bagus', 'sekali']","['barang', 'bagus']","['barang', 'nya', 'bagus', 'sekali']","['barang', 'nya', 'bagus', 'sekali']",positive
ardhii maulana,"tolong lah buat management honor of Kings, masa kalo kalah nambah bintang , sedangkan kalo menang kadang ga nambah bintang nya, kesel saya tuh, jengkel.. tolong diperbaiki lah",11.1.1.1,"tolong lah buat management honor of kings, masa kalo kalah nambah bintang , sedangkan kalo menang kadang ga nambah bintang nya, kesel saya tuh, jengkel.. tolong diperbaiki lah","['tolong', 'lah', 'buat', 'management', 'honor', 'of', 'kings', ',', 'masa', 'kalo', 'kalah', 'nambah', 'bintang', ',', 'sedangkan', 'kalo', 'menang', 'kadang', 'ga', 'nambah', 'bintang', 'nya', ',', 'kesel', 'saya', 'tuh', ',', 'jengkel', '..', 'tolong', 'diperbaiki', 'lah']","['tolong', 'lah', 'buat', 'management', 'honor', 'of', 'kings', 'masa', 'kalo', 'kalah', 'nambah', 'bintang', 'sedangkan', 'kalo', 'menang', 'kadang', 'ga', 'nambah', 'bintang', 'nya', 'kesel', 'saya', 'tuh', 'jengkel', 'tolong', 'diperbaiki', 'lah']","['tolong', 'management', 'masa', 'kalah', 'nambah', 'bintang', 'sedang', 'menang', 'kadang', 'nambah', 'bintang', 'kesel', 'jengkel', 'tolong', 'baik']","['tolong', 'lah', 'buat', 'management', 'honor', 'of', 'kings', 'masa', 'kalo', 'kalah', 'nambah', 'bintang', 'sedang', 'kalo', 'menang', 'kadang', 'ga', 'nambah', 'bintang', 'nya', 'kesel', 'saya', 'tuh', 'jengkel', 'tolong', 'baik', 'lah']","['tolong', 'lah', 'buat', 'management', 'honor', 'of', 'kings', 'masa', 'kalau', 'kalah', 'nambah', 'bintang', 'sedang', 'kalau', 'menang', 'kadang', 'tidak', 'nambah', 'bintang', 'nya', 'kesel', 'aku', 'tuh', 'jengkel', 'tolong', 'baik', 'lah']",negative
Okta Viano,ini kek mana sih masak setiap mau masuk ke pertandingan kalo pakek wifi selalu gak bisa bacanya tidak ada jaringan padahal wifi nya lancar itu terjadi biasanya di mode rnk tolong di perbaiki ya aku kasih bintang satu dulu,11.1.1.4,ini kek mana sih masak setiap mau masuk ke pertandingan kalo pakek wifi selalu gak bisa bacanya tidak ada jaringan padahal wifi nya lancar itu terjadi biasanya di mode rnk tolong di perbaiki ya aku kasih bintang satu dulu,"['ini', 'kek', 'mana', 'sih', 'masak', 'setiap', 'mau', 'masuk', 'ke', 'pertandingan', 'kalo', 'pakek', 'wifi', 'selalu', 'gak', 'bisa', 'bacanya', 'tidak', 'ada', 'jaringan', 'padahal', 'wifi', 'nya', 'lancar', 'itu', 'terjadi', 'biasanya', 'di', 'mode', 'rnk', 'tolong', 'di', 'perbaiki', 'ya', 'aku', 'kasih', 'bintang', 'satu', 'dulu']","['ini', 'kek', 'mana', 'sih', 'masak', 'setiap', 'mau', 'masuk', 'ke', 'pertandingan', 'kalo', 'pakek', 'wifi', 'selalu', 'gak', 'bisa', 'bacanya', 'tidak', 'ada', 'jaringan', 'padahal', 'wifi', 'nya', 'lancar', 'itu', 'terjadi', 'biasanya', 'di', 'mode', 'rnk', 'tolong', 'di', 'perbaiki', 'ya', 'aku', 'kasih', 'bintang', 'satu', 'dulu']","['mana', 'masuk', 'tanding', 'pakek', 'wifi', 'selalu', 'wifi', 'lancar', 'biasa', 'rnk', 'tolong', 'baik', 'bintang', 'satu']","['ini', 'kek', 'mana', 'sih', 'masak', 'tiap', 'mau', 'masuk', 'ke', 'tanding', 'kalo', 'pakek', 'wifi', 'selalu', 'gak', 'bisa', 'baca', 'tidak', 'ada', 'jaring', 'padahal', 'wifi', 'nya', 'lancar', 'itu', 'jadi', 'biasa', 'di', 'mode', 'rnk', 'tolong', 'di', 'baik', 'ya', 'aku', 'kasih', 'bintang', 'satu', 'dulu']","['ini', 'seperti', 'mana', 'sih', 'masak', 'tiap', 'mau', 'masuk', 'ke', 'tanding', 'kalau', 'pakek', 'wifi', 'selalu', 'tidak', 'bisa', 'baca', 'tidak', 'ada', 'jaring', 'padahal', 'wifi', 'nya', 'lancar', 'itu', 'jadi', 'biasa', 'di', 'mode', 'rnk', 'tolong', 'di', 'baik', 'ya', 'aku', 'kasih', 'bintang', 'satu', 'dulu']",neutral
As Toni,game moba sampah,,game moba sampah,"['game', 'moba', 'sampah']","['game', 'moba', 'sampah']",['sampah'],"['game', 'moba', 'sampah']","['game', 'moba', 'sampah']",negative
Puji Alfaruq,Game keren gak kalah bagus sama game sebelah. Tolong bug y di hilangkan.. Cukup dan trjmakasih.,11.1.1.4,game keren gak kalah bagus sama game sebelah. tolong bug y di hilangkan.. cukup dan trjmakasih.,"['game', 'keren', 'gak', 'kalah', 'bagus', 'sama', 'game', 'sebelah', '.', 'tolong', 'bug', 'y', 'di', 'hilangkan', '..', 'cukup', 'dan', 'trjmakasih', '.']","['game', 'keren', 'gak', 'kalah', 'bagus', 'sama', 'game', 'sebelah', 'tolong', 'bug', 'y', 'di', 'hilangkan', 'cukup', 'dan', 'trjmakasih']","['keren', 'kalah', 'bagus', 'tolong', 'bug', 'y', 'hilang', 'cukup', 'terimakasih']","['game', 'keren', 'gak', 'kalah', 'bagus', 'sama', 'game', 'belah', 'tolong', 'bug', 'y', 'di', 'hilang', 'cukup', 'dan', 'trjmakasih']","['game', 'keren', 'tidak', 'kalah', 'bagus', 'sama', 'game', 'belah', 'tolong', 'bug', 'y', 'di', 'hilang', 'cukup', 'dan', 'terimakasih']",positive
M.Andhika.w,aku ganti ke 5 kalau happy coin ganti system,11.1.1.1,aku ganti ke 5 kalau happy coin ganti system,"['aku', 'ganti', 'ke', '5', 'kalau', 'happy', 'coin', 'ganti', 'system']","['aku', 'ganti', 'ke', 'kalau', 'happy', 'coin', 'ganti', 'system']","['ganti', 'happy', 'coin', 'ganti']","['aku', 'ganti', 'ke', 'kalau', 'happy', 'coin', 'ganti', 'system']","['aku', 'ganti', 'ke', 'kalau', 'happy', 'coin', 'ganti', 'sistem']",neutral
Sheylli Gabriel,"game ny sih udah bagus, tapi penyimpanan game ny tolong diturunin dikit donk karena hp saya kentang jadi kadang gak muat penyimpanan game nya, tolong di ringankan penyimpanan data game nya. pas saya mau hapus file download di dalam game HOK, kok penyimpanan nya gak nurun masih tetep 7,45GB?",,"game ny sih udah bagus, tapi penyimpanan game ny tolong diturunin dikit donk karena hp saya kentang jadi kadang gak muat penyimpanan game nya, tolong di ringankan penyimpanan data game nya. pas saya mau hapus file download di dalam game hok, kok penyimpanan nya gak nurun masih tetep 7,45gb?","['game', 'ny', 'sih', 'udah', 'bagus', ',', 'tapi', 'penyimpanan', 'game', 'ny', 'tolong', 'diturunin', 'dikit', 'donk', 'karena', 'hp', 'saya', 'kentang', 'jadi', 'kadang', 'gak', 'muat', 'penyimpanan', 'game', 'nya', ',', 'tolong', 'di', 'ringankan', 'penyimpanan', 'data', 'game', 'nya', '.', 'pas', 'saya', 'mau', 'hapus', 'file', 'download', 'di', 'dalam', 'game', 'hok', ',', 'kok', 'penyimpanan', 'nya', 'gak', 'nurun', 'masih', 'tetep', '7,45gb', '?']","['game', 'ny', 'sih', 'udah', 'bagus', 'tapi', 'penyimpanan', 'game', 'ny', 'tolong', 'diturunin', 'dikit', 'donk', 'karena', 'hp', 'saya', 'kentang', 'jadi', 'kadang', 'gak', 'muat', 'penyimpanan', 'game', 'nya', 'tolong', 'di', 'ringankan', 'penyimpanan', 'data', 'game', 'nya', 'pas', 'saya', 'mau', 'hapus', 'file', 'download', 'di', 'dalam', 'game', 'hok', 'kok', 'penyimpanan', 'nya', 'gak', 'nurun', 'masih', 'tetep', 'gb']","['bagus', 'tolong', 'diturunin', 'sedikit', 'donk', 'kentang', 'kadang', 'muat', 'tolong', 'ringan', 'hapus', 'file', 'dalam', 'nurun', 'tetap', 'gb']","['game', 'ny', 'sih', 'udah', 'bagus', 'tapi', 'simpan', 'game', 'ny', 'tolong', 'diturunin', 'dikit', 'donk', 'karena', 'hp', 'saya', 'kentang', 'jadi', 'kadang', 'gak', 'muat', 'simpan', 'game', 'nya', 'tolong', 'di', 'ringan', 'simpan', 'data', 'game', 'nya', 'pas', 'saya', 'mau', 'hapus', 'file', 'download', 'di', 'dalam', 'game', 'hok', 'kok', 'simpan', 'nya', 'gak', 'nurun', 'masih', 'tetep', 'gb']","['game', 'nya', 'sih', 'udah', 'bagus', 'tapi', 'simpan', 'game', 'nya', 'tolong', 'diturunin', 'sedikit', 'donk', 'karena', 'hp', 'aku', 'kentang', 'jadi', 'kadang', 'tidak', 'muat', 'simpan', 'game', 'nya', 'tolong', 'di', 'ringan', 'simpan', 'data', 'game', 'nya', 'pas', 'aku', 'mau', 'hapus', 'file', 'download', 'di', 'dalam', 'game', 'hok', 'kok', 'simpan', 'nya', 'tidak', 'nurun', 'masih', 'tetap', 'gb']",neutral
Nana Nuna,gak bisa diganti nama nya,11.1.1.4,gak bisa diganti nama nya,"['gak', 'bisa', 'diganti', 'nama', 'nya']","['gak', 'bisa', 'diganti', 'nama', 'nya']",['ganti'],"['gak', 'bisa', 'ganti', 'nama', 'nya']","['tidak', 'bisa', 'ganti', 'nama', 'nya']",neutral
Yovita Agustina iin iin,ini game moba Ter-Baik hobi nya ngebahagiain player efek kualitas nya bagus skin mahal di kasih gratis tim dan musuh seimbang jago enggak beban engga gak kayak game sebelah tapi aku ga bisa top up karena duit ku kurang pokoknya makasih banget ya buat developer ini game moba terbest deh ku kasih bintang5,11.1.1.4,ini game moba ter-baik hobi nya ngebahagiain player efek kualitas nya bagus skin mahal di kasih gratis tim dan musuh seimbang jago enggak beban engga gak kayak game sebelah tapi aku ga bisa top up karena duit ku kurang pokoknya makasih banget ya buat developer ini game moba terbest deh ku kasih bintang5,"['ini', 'game', 'moba', 'ter-baik', 'hobi', 'nya', 'ngebahagiain', 'player', 'efek', 'kualitas', 'nya', 'bagus', 'skin', 'mahal', 'di', 'kasih', 'gratis', 'tim', 'dan', 'musuh', 'seimbang', 'jago', 'enggak', 'beban', 'engga', 'gak', 'kayak', 'game', 'sebelah', 'tapi', 'aku', 'ga', 'bisa', 'top', 'up', 'karena', 'duit', 'ku', 'kurang', 'pokoknya', 'makasih', 'banget', 'ya', 'buat', 'developer', 'ini', 'game', 'moba', 'terbest', 'deh', 'ku', 'kasih', 'bintang5']","['ini', 'game', 'moba', 'terbaik', 'hobi', 'nya', 'ngebahagiain', 'player', 'efek', 'kualitas', 'nya', 'bagus', 'skin', 'mahal', 'di', 'kasih', 'gratis', 'tim', 'dan', 'musuh', 'seimbang', 'jago', 'enggak', 'beban', 'engga', 'gak', 'kayak', 'game', 'sebelah', 'tapi', 'aku', 'ga', 'bisa', 'top', 'up', 'karena', 'duit', 'ku', 'kurang', 'pokoknya', 'makasih', 'banget', 'ya', 'buat', 'developer', 'ini', 'game', 'moba', 'terbest', 'deh', 'ku', 'kasih', 'bintang']","['baik', 'hobi', 'ngebahagiain', 'efek', 'kualitas', 'bagus', 'skin', 'mahal', 'gratis', 'musuh', 'imbang', 'jago', 'enggak', 'beban', 'engga', 'top', 'up', 'duit', 'kurang', 'pokok', 'terimakasih', 'banget', 'developer', 'terbest', 'bintang']","['ini', 'game', 'moba', 'baik', 'hobi', 'nya', 'ngebahagiain', 'player', 'efek', 'kualitas', 'nya', 'bagus', 'skin', 'mahal', 'di', 'kasih', 'gratis', 'tim', 'dan', 'musuh', 'imbang', 'jago', 'enggak', 'beban', 'engga', 'gak', 'kayak', 'game', 'belah', 'tapi', 'aku', 'ga', 'bisa', 'top', 'up', 'karena', 'duit', 'ku', 'kurang', 'pokok', 'makasih', 'banget', 'ya', 'buat', 'developer', 'ini', 'game', 'moba', 'terbest', 'deh', 'ku', 'kasih', 'bintang']","['ini', 'game', 'moba', 'baik', 'hobi', 'nya', 'ngebahagiain', 'player', 'efek', 'kualitas', 'nya', 'bagus', 'skin', 'mahal', 'di', 'kasih', 'gratis', 'team', 'dan', 'musuh', 'imbang', 'jago', 'enggak', 'beban', 'engga', 'tidak', 'seperti', 'game', 'belah', 'tapi', 'aku', 'tidak', 'bisa', 'top', 'up', 'karena', 'duit', 'ku', 'kurang', 'pokok', 'terimakasih', 'banget', 'ya', 'buat', 'developer', 'ini', 'game', 'moba', 'terbest', 'deh', 'ku', 'kasih', 'bintang']",neutral
Mr.B Poseidon094,developer tidak memperhatikan masukkan player,11.1.1.1,developer tidak memperhatikan masukkan player,"['developer', 'tidak', 'memperhatikan', 'masukkan', 'player']","['developer', 'tidak', 'memperhatikan', 'masukkan', 'player']","['developer', 'perhati', 'masuk']","['developer', 'tidak', 'perhati', 'masuk', 'player']","['developer', 'tidak', 'perhati', 'masuk', 'player']",neutral
Ulil Amri,keren,11.1.1.4,keren,['keren'],['keren'],['keren'],['keren'],['keren'],positive
Fiskal Nagan,game sudah oke tapi kok dikasih tim yang tidak logis dan musuh yang kuat tolong diperbaiki sistem nya,11.1.1.1,game sudah oke tapi kok dikasih tim yang tidak logis dan musuh yang kuat tolong diperbaiki sistem nya,"['game', 'sudah', 'oke', 'tapi', 'kok', 'dikasih', 'tim', 'yang', 'tidak', 'logis', 'dan', 'musuh', 'yang', 'kuat', 'tolong', 'diperbaiki', 'sistem', 'nya']","['game', 'sudah', 'oke', 'tapi', 'kok', 'dikasih', 'tim', 'yang', 'tidak', 'logis', 'dan', 'musuh', 'yang', 'kuat', 'tolong', 'diperbaiki', 'sistem', 'nya']","['sudah', 'oke', 'logis', 'musuh', 'kuat', 'tolong', 'baik']","['game', 'sudah', 'oke', 'tapi', 'kok', 'kasih', 'tim', 'yang', 'tidak', 'logis', 'dan', 'musuh', 'yang', 'kuat', 'tolong', 'baik', 'sistem', 'nya']","['game', 'sudah', 'oke', 'tapi', 'kok', 'kasih', 'team', 'yang', 'tidak', 'logis', 'dan', 'musuh', 'yang', 'kuat', 'tolong', 'baik', 'sistem', 'nya']",positive
Ros Kosanah,"Keren *GAK KAYAK MOBILE LEGEND....DI HOK EVENT BANYAK SKIN GRATIS JUGA BANYAK MANTEP LAH, BUAT KALIAN MENDING HAPUS AJA GAME KIKIR MOBILE LEGEND ITU COK* .....GW MAEN ML LS 15X, 12MVP LOSE CUMA 2X WIN🗿MENDING MAEN HOK DAH ASELI KATA GW MAH......Saran buat HOK tuntut aja tu moontod banyak plagiat nya cik aseli.",,"keren *gak kayak mobile legend....di hok event banyak skin gratis juga banyak mantep lah, buat kalian mending hapus aja game kikir mobile legend itu cok* .....gw maen ml ls 15x, 12mvp lose cuma 2x win🗿mending maen hok dah aseli kata gw mah......saran buat hok tuntut aja tu moontod banyak plagiat nya cik aseli.","['keren', '*', 'gak', 'kayak', 'mobile', 'legend', '....', 'di', 'hok', 'event', 'banyak', 'skin', 'gratis', 'juga', 'banyak', 'mantep', 'lah', ',', 'buat', 'kalian', 'mending', 'hapus', 'aja', 'game', 'kikir', 'mobile', 'legend', 'itu', 'cok', '*', '.....', 'gw', 'maen', 'ml', 'ls', '15x', ',', '12mvp', 'lose', 'cuma', '2x', 'win🗿mending', 'maen', 'hok', 'dah', 'aseli', 'kata', 'gw', 'mah', '......', 'saran', 'buat', 'hok', 'tuntut', 'aja', 'tu', 'moontod', 'banyak', 'plagiat', 'nya', 'cik', 'aseli', '.']","['keren', 'gak', 'kayak', 'mobile', 'legend', 'di', 'hok', 'event', 'banyak', 'skin', 'gratis', 'juga', 'banyak', 'mantep', 'lah', 'buat', 'kalian', 'mending', 'hapus', 'aja', 'game', 'kikir', 'mobile', 'legend', 'itu', 'cok', 'gw', 'maen', 'ml', 'ls', 'x', 'mvp', 'lose', 'cuma', 'x', 'winmending', 'maen', 'hok', 'dah', 'aseli', 'kata', 'gw', 'mah', 'saran', 'buat', 'hok', 'tuntut', 'aja', 'tu', 'moontod', 'banyak', 'plagiat', 'nya', 'cik', 'aseli']","['keren', 'event', 'banyak', 'skin', 'gratis', 'banyak', 'mantep', 'mending', 'hapus', 'kikir', 'cok', 'ls', 'mvp', 'lose', 'cuma', 'winmending', 'sudah', 'aseli', 'mah', 'saran', 'tuntut', 'tu', 'moontod', 'banyak', 'plagiat', 'cik', 'aseli']","['keren', 'gak', 'kayak', 'mobile', 'legend', 'di', 'hok', 'event', 'banyak', 'skin', 'gratis', 'juga', 'banyak', 'mantep', 'lah', 'buat', 'kalian', 'mending', 'hapus', 'aja', 'game', 'kikir', 'mobile', 'legend', 'itu', 'cok', 'gw', 'maen', 'ml', 'ls', 'x', 'mvp', 'lose', 'cuma', 'x', 'winmending', 'maen', 'hok', 'dah', 'aseli', 'kata', 'gw', 'mah', 'saran', 'buat', 'hok', 'tuntut', 'aja', 'tu', 'moontod', 'banyak', 'plagiat', 'nya', 'cik', 'aseli']","['keren', 'tidak', 'seperti', 'mobile', 'legend', 'di', 'hok', 'event', 'banyak', 'skin', 'gratis', 'juga', 'banyak', 'mantep', 'lah', 'buat', 'kalian', 'mending', 'hapus', 'aja', 'game', 'kikir', 'mobile', 'legend', 'itu', 'cok', 'aku', 'main', 'ml', 'ls', 'kali', 'mvp', 'lose', 'cuma', 'kali', 'winmending', 'main', 'hok', 'sudah', 'aseli', 'kata', 'aku', 'mah', 'saran', 'buat', 'hok', 'tuntut', 'aja', 'tu', 'moontod', 'banyak', 'plagiat', 'nya', 'cik', 'aseli']",positive
Riki Prayoga,bagus,11.1.1.4,bagus,['bagus'],['bagus'],['bagus'],['bagus'],['bagus'],positive
Sutarno,ini kenapa ya animasi ya gak gerak di profil maupun Hero nya. cuman diem aja,11.1.1.4,ini kenapa ya animasi ya gak gerak di profil maupun hero nya. cuman diem aja,"['ini', 'kenapa', 'ya', 'animasi', 'ya', 'gak', 'gerak', 'di', 'profil', 'maupun', 'hero', 'nya', '.', 'cuman', 'diem', 'aja']","['ini', 'kenapa', 'ya', 'animasi', 'ya', 'gak', 'gerak', 'di', 'profil', 'maupun', 'hero', 'nya', 'cuman', 'diem', 'aja']","['kenapa', 'animasi', 'gerak', 'profil', 'maupun', 'diem']","['ini', 'kenapa', 'ya', 'animasi', 'ya', 'gak', 'gerak', 'di', 'profil', 'maupun', 'hero', 'nya', 'cuman', 'diem', 'aja']","['ini', 'kenapa', 'ya', 'animasi', 'ya', 'tidak', 'gerak', 'di', 'profil', 'maupun', 'hero', 'nya', 'hanya', 'diem', 'aja']",neutral
afkar idlan,"menurutku gamenya udah bagus, tapi bisa di sesuaikan pergerakan karakternya di map soalnya agak patah patah gitu pergerakan di map nya, terimakasih",11.1.1.4,"menurutku gamenya udah bagus, tapi bisa di sesuaikan pergerakan karakternya di map soalnya agak patah patah gitu pergerakan di map nya, terimakasih","['menurutku', 'gamenya', 'udah', 'bagus', ',', 'tapi', 'bisa', 'di', 'sesuaikan', 'pergerakan', 'karakternya', 'di', 'map', 'soalnya', 'agak', 'patah', 'patah', 'gitu', 'pergerakan', 'di', 'map', 'nya', ',', 'terimakasih']","['menurutku', 'gamenya', 'udah', 'bagus', 'tapi', 'bisa', 'di', 'sesuaikan', 'pergerakan', 'karakternya', 'di', 'map', 'soalnya', 'agak', 'patah', 'patah', 'gitu', 'pergerakan', 'di', 'map', 'nya', 'terimakasih']","['bagus', 'sesuai', 'gera', 'karakter', 'agak', 'patah', 'patah', 'gitu', 'gera', 'terimakasih']","['turut', 'gamenya', 'udah', 'bagus', 'tapi', 'bisa', 'di', 'sesuai', 'gera', 'karakter', 'di', 'map', 'soal', 'agak', 'patah', 'patah', 'gitu', 'gera', 'di', 'map', 'nya', 'terimakasih']","['turut', 'game', 'udah', 'bagus', 'tapi', 'bisa', 'di', 'sesuai', 'gera', 'karakter', 'di', 'map', 'soal', 'agak', 'patah', 'patah', 'gitu', 'gera', 'di', 'map', 'nya', 'terimakasih']",positive
Muhammad Alfan,bagus,11.1.1.4,bagus,['bagus'],['bagus'],['bagus'],['bagus'],['bagus'],positive
Almahbub Plaju,Game ini cukup bagus tapi masuk ke gamenya yang lama jadi saya harus menunggu,,game ini cukup bagus tapi masuk ke gamenya yang lama jadi saya harus menunggu,"['game', 'ini', 'cukup', 'bagus', 'tapi', 'masuk', 'ke', 'gamenya', 'yang', 'lama', 'jadi', 'saya', 'harus', 'menunggu']","['game', 'ini', 'cukup', 'bagus', 'tapi', 'masuk', 'ke', 'gamenya', 'yang', 'lama', 'jadi', 'saya', 'harus', 'menunggu']","['cukup', 'bagus', 'masuk', 'lama', 'tunggu']","['game', 'ini', 'cukup', 'bagus', 'tapi', 'masuk', 'ke', 'gamenya', 'yang', 'lama', 'jadi', 'saya', 'harus', 'tunggu']","['game', 'ini', 'cukup', 'bagus', 'tapi', 'masuk', 'ke', 'game', 'yang', 'lama', 'jadi', 'aku', 'harus', 'tunggu']",positive
Razor Kingdom,gamenya keren harus butuh strategi yang Mateng GK bisa asal nabrak playernya GK ada yang ngetroll Kya sebelah,11.1.1.4,gamenya keren harus butuh strategi yang mateng gk bisa asal nabrak playernya gk ada yang ngetroll kya sebelah,"['gamenya', 'keren', 'harus', 'butuh', 'strategi', 'yang', 'mateng', 'gk', 'bisa', 'asal', 'nabrak', 'playernya', 'gk', 'ada', 'yang', 'ngetroll', 'kya', 'sebelah']","['gamenya', 'keren', 'harus', 'butuh', 'strategi', 'yang', 'mateng', 'gk', 'bisa', 'asal', 'nabrak', 'playernya', 'gk', 'ada', 'yang', 'ngetroll', 'kya', 'sebelah']","['keren', 'butuh', 'strategi', 'mateng', 'asal', 'nabrak', 'playernya', 'ngetroll', 'kya']","['gamenya', 'keren', 'harus', 'butuh', 'strategi', 'yang', 'mateng', 'gk', 'bisa', 'asal', 'nabrak', 'playernya', 'gk', 'ada', 'yang', 'ngetroll', 'kya', 'belah']","['game', 'keren', 'harus', 'butuh', 'strategi', 'yang', 'mateng', 'tidak', 'bisa', 'asal', 'nabrak', 'playernya', 'tidak', 'ada', 'yang', 'ngetroll', 'kya', 'belah']",positive
Jhon Rambo,aku suka,11.1.1.1,aku suka,"['aku', 'suka']","['aku', 'suka']",['suka'],"['aku', 'suka']","['aku', 'suka']",positive
Pandi Winata,Mantap seru,11.1.1.4,mantap seru,"['mantap', 'seru']","['mantap', 'seru']","['mantap', 'seru']","['mantap', 'seru']","['mantap', 'seru']",positive
157_Rizky Anugrah Syachputra,match making in game tidak jelas,9.4.1.4,match making in game tidak jelas,"['match', 'making', 'in', 'game', 'tidak', 'jelas']","['match', 'making', 'in', 'game', 'tidak', 'jelas']",['jelas'],"['match', 'making', 'in', 'game', 'tidak', 'jelas']","['match', 'making', 'in', 'game', 'tidak', 'jelas']",positive
Arif Tubagus,"Bro, bagaimana caranya log-in pake nomor hape, soalnya akun saya udah level 54 udah ditautkan sama nomor hape, cara mengembalikan akunnya gimana, saya terkendala di hal tersebut?",11.1.1.4,"bro, bagaimana caranya log-in pake nomor hape, soalnya akun saya udah level 54 udah ditautkan sama nomor hape, cara mengembalikan akunnya gimana, saya terkendala di hal tersebut?","['bro', ',', 'bagaimana', 'caranya', 'log-in', 'pake', 'nomor', 'hape', ',', 'soalnya', 'akun', 'saya', 'udah', 'level', '54', 'udah', 'ditautkan', 'sama', 'nomor', 'hape', ',', 'cara', 'mengembalikan', 'akunnya', 'gimana', ',', 'saya', 'terkendala', 'di', 'hal', 'tersebut', '?']","['bro', 'bagaimana', 'caranya', 'login', 'pake', 'nomor', 'hape', 'soalnya', 'akun', 'saya', 'udah', 'level', 'udah', 'ditautkan', 'sama', 'nomor', 'hape', 'cara', 'mengembalikan', 'akunnya', 'gimana', 'saya', 'terkendala', 'di', 'hal', 'tersebut']","['bro', 'bagaimana', 'nomor', 'hape', 'akun', 'level', 'taut', 'nomor', 'hape', 'akun', 'gimana', 'kendala', 'hal', 'sebut']","['bro', 'bagaimana', 'cara', 'login', 'pake', 'nomor', 'hape', 'soal', 'akun', 'saya', 'udah', 'level', 'udah', 'taut', 'sama', 'nomor', 'hape', 'cara', 'kembali', 'akun', 'gimana', 'saya', 'kendala', 'di', 'hal', 'sebut']","['bro', 'bagaimana', 'cara', 'login', 'pakai', 'nomor', 'hape', 'soal', 'akun', 'aku', 'udah', 'level', 'udah', 'taut', 'sama', 'nomor', 'hape', 'cara', 'kembali', 'akun', 'gimana', 'aku', 'kendala', 'di', 'hal', 'sebut']",neutral
